6.958444325290377153e-01,9.496749990526485163e-01
5.424681113610284322e-02,6.021636393245580754e-01
7.312817601927597000e-01,9.117724239611331161e-01
1.182674098236231597e-01,6.324568732945325955e-01
3.879175304806627839e-02,7.162791858844027582e-01
1.824255744150034275e-01,3.573081829814263033e-01
5.170404132253149099e-01,8.772219865793886573e-01
3.706622873654125128e-01,9.066179276890263816e-01
1.887581352186314815e-02,7.069689050880048065e-01
4.094476493742560397e-02,3.516458438475255077e-01
1.408807525124139703e-01,3.935416597007214690e-01
2.289805350487769328e-02,3.667174796858060914e-01
2.146898972747090031e-02,3.527172638125918858e-01
2.032547652000437632e-01,1.715429630059248090e-01
4.422746507333183419e-02,7.025846411598609675e-01
1.713313219894589956e-01,5.272906946634368097e-01
1.071859272423066195e-01,4.936977801525473941e-01
4.255385476072747197e-01,9.320674407910741754e-01
2.354003603596732108e-01,2.678791974197136105e-01
1.746707398557153235e-01,3.532033494895526760e-01
3.796157203056274021e-01,8.987884171827006385e-01
2.271862680721770666e-01,4.840432581985380511e-01
9.904887473532635322e-01,1.671781919890417134e-01
8.846423772655380435e-02,5.680991727414613779e-01
1.044888922714116847e-01,6.102643104610836478e-01
1.273222300615595992e-01,1.278152706294261309e-01
9.706730063899852157e-01,1.060496552277239712e-01
1.882999223409999312e-01,3.990790998147813462e-01
4.118854759291106643e-02,3.882853064555394362e-01
1.661893396510331911e-01,8.241509947473778241e-02
3.120858508517095897e-01,8.331451034235078934e-01
1.793509918061431396e-01,2.975394009101430259e-01
6.121634039574384012e-01,9.196683765999398297e-01
1.194594396381057633e-01,6.240854022410476931e-01
1.781406466930613164e-01,4.469294739320420762e-01
2.331188783965251199e-01,5.724898753055143730e-02
9.684424489513877576e-01,1.158790836234063759e-01
1.571450589624144856e-01,5.809556211210213927e-01
5.964947907668673166e-02,3.125855493824711284e-01
1.250701538350386388e-01,1.342400953681643083e-01
2.773113634103595015e-01,8.748172987973543702e-01
1.452407040899813262e-01,4.596203622293489333e-01
5.729940553103632928e-01,7.325428698338399824e-01
1.288093555884592678e-01,6.149847591561378168e-01
8.678848203009974227e-02,5.170030979639881341e-01
2.286307274471020834e-01,8.547250713060661198e-02
9.832428369813320801e-01,1.368087354652447740e-01
1.797225131536125675e-01,5.958640017174257064e-01
4.212935202436005749e-02,3.732153781526890701e-01
4.535090463528052562e-01,6.427556792374622407e-02
3.021938736912622159e-01,8.497456184194479567e-01
1.605779496666442097e-01,4.459806377152120138e-01
6.164358522931874251e-01,8.949405550615522342e-01
1.446765526213613373e-01,6.051858586232125026e-01
3.672260061654991636e-01,4.537508476224518250e-01
2.220892424310707269e-01,6.251739046741296157e-02
9.613545858524064069e-01,1.782057964481479906e-01
2.183283056023180013e-01,1.079798981944661423e-01
1.828887029821868460e-01,1.959823723473887724e-01
2.009259979728831857e-01,3.946097566483258712e-01
5.438716113165720234e-01,6.135487983804704948e-01
4.434416455218762043e-01,1.313609588685954177e-01
9.527271095212100915e-01,1.073700161642254652e-01
1.979957544895426247e-01,9.864729387154397289e-02
1.708542957340824231e-01,3.459365729769650621e-01
2.106578343096897898e-01,3.703957943150378712e-02
1.232947350523354302e-01,3.687831743418536479e-01
2.765760181063049994e-01,8.351942347460994398e-01
1.821816038635039325e-01,5.087189790972741488e-01
1.777161708668814899e-01,6.537493306784574187e-01
4.066845899342999560e-02,6.368945657454738729e-01
1.561038638468384698e-01,8.801621847034012125e-02
1.756745138113484928e-01,4.435669980124508083e-01
1.610885050418238984e-01,5.708989511162321229e-01
9.694804384766532168e-01,1.885515351441587328e-01
9.740222359909952443e-01,1.474981207489036161e-01
5.018287221591696823e-02,3.232830557047610132e-01
3.034225926707053225e-02,3.324282298115550094e-01
1.054171646078854718e-01,6.183277596668550480e-01
1.761845456452542646e-01,2.448967172337390696e-01
3.878936524395757562e-02,2.929822181655021840e-01
9.333371885103638466e-01,1.086212889989173341e-01
1.169172637953557331e-01,4.533779867114627882e-01
5.508449018467019564e-02,2.556751707454866240e-01
6.422724827630761357e-01,9.432310384059170438e-01
1.586686497318503253e-01,1.394150261965904913e-01
1.999424988745615861e-01,1.302177331438896524e-01
2.125440628734026893e-01,6.084295129027335047e-01
1.933598341794262321e-01,1.167888771117208679e-01
1.812092706653113949e-01,1.096670144138120889e-01
3.406682770326872056e-01,9.042004735992050790e-01
6.714524936265241495e-01,9.376312130301335257e-01
5.665937195062216158e-01,8.895418191856722112e-01
6.764052266544624548e-01,9.292831373698744457e-01
3.121333131344147249e-01,8.633258614513507068e-01
2.090012663807667148e-01,4.844813199383323638e-02
1.715873866414254489e-01,5.502149497493239449e-01
2.820155149372282621e-01,2.348861078328301488e-01
9.563189399464473439e-01,1.392242574774847641e-01
2.400651683970853600e-01,1.309054803765662411e-01
1.920985987698141939e-01,3.719270390295287831e-01
4.533046188103970198e-02,4.026295472271910203e-01
1.375925248519119515e-01,4.027486150515605101e-01
3.377231126071448403e-02,3.883652261229264546e-01
9.785317807284821257e-01,1.169733104921424904e-01
9.428638668156870128e-01,1.721038731094317320e-01
1.579389287440355338e-01,6.640408934185128009e-01
2.564723230527470865e-01,6.094914186351140239e-01
6.352998438756953803e-01,9.591094664875521314e-01
1.473502408234299843e-01,1.174161601772438224e-01
5.344625089303760984e-02,3.955849724952025248e-01
1.937847012297729543e-01,7.213046881553066836e-01
2.910140212841132862e-02,6.556030971553568065e-01
3.197130481289325310e-01,7.947039526710099056e-01
6.324433544674883390e-01,9.175099211627277818e-01
1.518411262228587522e-01,1.270076682301362891e-01
1.771835133275343477e-01,6.066200516525235287e-01
9.788664530480960246e-02,1.882179571013786468e-01
2.244616896368776260e-01,1.153883223839884259e-01
1.481652505027968303e-01,5.520176660183634398e-01
1.579569369956373148e-01,5.256873942382161990e-01
6.566708752481188460e-01,8.601436350584953372e-01
3.714384940750246611e-01,3.639054830125855178e-01
3.441987998772487178e-01,8.850204600454806281e-01
1.075289009209633578e-01,1.742219694700777588e-01
1.585072563473537699e-01,5.103925817860111014e-01
2.904180996713525142e-01,8.565208538676247763e-01
9.711246054371985847e-01,1.480260406229697567e-01
1.931578421311098415e-01,3.502260699191822590e-01
2.064821137901284298e-01,9.653402178927777966e-02
6.373751619581753403e-01,9.555538940520469371e-01
4.065042705263779421e-01,1.721494453450099493e-01
3.182188573796476128e-01,6.656072496278370165e-01
1.867643497449927026e-01,5.429317770203662130e-01
1.158717822841620892e-01,6.203725409393584522e-01
1.652666130491171059e-01,4.068518110740052540e-01
2.743958743428568936e-01,7.742206803225011313e-01
3.354237460169577356e-01,8.638857876500530830e-01
1.813074570095500604e-01,5.544754167941887690e-01
3.841085632944183509e-02,3.847696101747314912e-01
3.439544362356246610e-01,4.255206086403029442e-01
3.153761302097782965e-02,3.573182760195452445e-01
9.453108310635223444e-02,5.744794385511707846e-01
1.459248757321132128e-01,4.716125822779899113e-01
5.039001212780511163e-02,6.266818498954032091e-01
5.017089319483306609e-01,8.916412129793811758e-02
2.272546122437005822e-01,5.106751523176034091e-01
3.187955491589389845e-01,8.260461729107722029e-01
1.251144029371635824e-01,4.561967075070962885e-01
1.086203140935997069e-01,5.284856505470614252e-01
2.567924288821498147e-01,8.127796339478788878e-01
3.091371847536218964e-01,1.461189690054420232e-01
9.543107425831144353e-01,1.262723231301591809e-01
2.243428625469058857e-01,2.736335963578412356e-01
3.352334847338907520e-01,9.328673833770088908e-02
1.307448284221904011e-01,3.813021665367370416e-01
8.701743193722869529e-01,1.093071320452741052e-01
1.522048178100151028e-01,4.993144916853197168e-01
9.195037577245425420e-02,3.490632312673537796e-01
2.126802016545844831e-01,9.406899610916005794e-02
2.598437449587150394e-01,8.750073289441723245e-01
3.850029619775864886e-01,2.681401933612956867e-01
6.045847488654212398e-01,8.943673570414394369e-01
1.198086675970396961e-02,6.587457139999414180e-01
1.305684952684121880e-01,6.009377825721353705e-01
3.890006251488149491e-01,1.788499793185833742e-01
8.744054015115452216e-01,1.765665138268505407e-01
1.123801777516766770e-01,4.854831451876497894e-01
4.896382290432049755e-02,4.112759283657471676e-01
1.603664528121004629e-01,1.264687286518391685e-01
1.272587349978540339e-01,7.972987083664071495e-01
4.006842689395611057e-01,1.536646734567730932e-01
6.672526071282733895e-01,8.977590578130713039e-01
8.038688726549080010e-03,6.860143327655471301e-01
1.899845756346777437e-01,5.928139824592124629e-01
4.388351799957804222e-01,1.476156272811408598e-01
9.282932205543992232e-01,9.834203790582381199e-02
1.388721200238996201e-01,5.279377988356876994e-01
6.247510860091572832e-02,3.192680818420091660e-01
1.074919892457469606e-01,2.567447184904460555e-01
3.911531730048816713e-01,9.150277723073847458e-01
3.149998321537522128e-01,1.459198949552998059e-01
6.740033474880220421e-01,9.452813566349804741e-01
4.064086225771412070e-02,6.592133169964027317e-01
1.337162826710920627e-01,4.069755271772370064e-01
2.234286421340953566e-01,5.553008936874191670e-02
9.584691582171821489e-01,1.227791315483981183e-01
1.321400215583267146e-01,4.489404017864466745e-01
2.267168147711754456e-01,2.380584441830006504e-01
3.385964810258011992e-01,1.143610380102757784e-01
5.891169452307387644e-01,8.726358747273373906e-01
3.369651137444733546e-01,1.384890381935304504e-01
8.805982858220481324e-01,9.678200396428528196e-02
2.384649217393982057e-01,8.491480617596945668e-02
2.242404816371174892e-01,5.930149860893308977e-01
2.156077649168032240e-01,1.850947685591177450e-01
1.799158822135432656e-01,5.411634364720804280e-01
2.851720524722973216e-01,8.779555651931915117e-01
2.708507301425055469e-01,6.467225719298934639e-01
3.343125161823936459e-02,7.221384862523868575e-01
5.499136049991535172e-03,7.079466724733383121e-01
1.392151116641097974e-01,9.217023571854839059e-02
3.028498709192612437e-01,1.428111369061464686e-01
4.129048790843697914e-01,8.046979684127666399e-01
8.659723133062381395e-01,1.266536820895854676e-01
9.807615695737941230e-01,1.067181413260493011e-01
4.384381950790453009e-02,3.296333369307035688e-01
5.086740007875709818e-02,3.803861612380496360e-01
5.906290835014284951e-03,6.823403885882213249e-01
3.196394338305758587e-01,5.738445842983368461e-01
4.428396649593024925e-02,3.031257068775393138e-01
9.057589667799819111e-01,1.717993727600153342e-01
3.282520098518683649e-01,6.972663267358886197e-01
5.353091706854923304e-02,3.767974267823127055e-01
5.838003068359972625e-01,7.595729551148703296e-01
1.612892422390708180e-01,8.757193223214949918e-02
1.953599682072270916e-01,7.483489042319070583e-02
2.840103896142935277e-02,6.881843169063739385e-01
1.721828238884827444e-01,2.139282105873332729e-01
1.816342554843984880e-01,1.404013809002362112e-01
3.220947125358623042e-01,8.949710064245949281e-01
6.695661174993475795e-01,8.127182172222219281e-01
6.308507107538492420e-01,9.348024401890677737e-01
