7.794267487897846292e-02,8.428034101239885167e-01,9.667104225876326229e-01,5.386460201511663604e-01,8.338649956742646974e-02
8.045695471378422337e-02,8.004989534340662960e-01,9.559982023836410825e-01,5.389535205558739772e-01,1.047125686708561543e-01
8.297123454858998381e-02,7.514585873401222749e-01,9.435968362278802646e-01,5.390668348339044957e-01,1.293646101464570597e-01
8.548551438339574426e-02,4.038285862716505248e-01,8.562730746075705168e-01,5.326987386395637403e-01,3.021998075681827656e-01
8.799979421820149084e-02,9.414031633503991969e-01,9.910595049938086820e-01,5.454809819586454722e-01,3.602739418370242558e-02
9.051407405300725129e-02,8.319688154552067338e-01,9.635018114092944730e-01,5.442150537428931401e-01,9.054148760974591037e-02
9.302835388781301174e-02,6.374833381499768192e-01,9.146263562740090114e-01,5.408214839099708682e-01,1.871025542999554536e-01
9.554263372261875831e-02,5.047269749635178160e-01,8.812466686763598123e-01,5.386652613641850218e-01,2.531135207659032660e-01
9.805691355742451876e-02,6.232538237846032558e-01,9.108619393390073871e-01,5.425358233012430587e-01,1.947776170071182089e-01
1.005711933922302792e-01,1.087950057064521886e-01,7.818489575611361486e-01,5.305531067920873367e-01,4.498183166954617396e-01
1.030854732270360397e-01,8.935596843280042556e-01,9.783701632051649000e-01,5.515857717921724968e-01,6.226982433587150562e-02
1.055997530618418001e-01,3.530207161505914404e-01,8.428695938816942457e-01,5.384326171545666950e-01,3.292068974354914745e-01
1.081140328966475467e-01,5.434123883780430653e-01,8.904480556428610027e-01,5.444578126137056273e-01,2.354832877672368707e-01
1.106283127314533071e-01,6.367539086178037877e-01,9.137055313143616075e-01,5.480245045110883062e-01,1.898585308416524953e-01
1.131425925662590676e-01,5.818907293892564558e-01,8.998608763202786687e-01,5.474951870528349529e-01,2.172114145491395587e-01
1.156568724010648141e-01,8.723522285709939261e-02,7.760004774316181519e-01,5.341174741504411960e-01,4.614834046017320390e-01
1.181711522358705746e-01,4.460163582475824007e-01,8.656484367110517386e-01,5.454524300027903116e-01,2.847123315222010453e-01
1.206854320706763350e-01,5.718638584074998699e-01,8.970032440659495565e-01,5.501769720105565975e-01,2.232285216583340948e-01
1.231997119054820955e-01,5.102162134140034860e-02,7.667029643203225886e-01,5.350489908200520839e-01,4.798999190256811875e-01
1.257139917402878559e-01,8.637115519644372741e-01,9.696798359470882867e-01,5.613672900356113660e-01,8.143249397244563259e-02
1.282282715750936164e-01,2.096625861804657098e-01,8.061613966336884651e-01,5.414785692676379325e-01,4.020785998972351560e-01
1.307425514098993768e-01,4.252902201922684200e-01,8.599044383766399902e-01,5.493169547252365614e-01,2.964900197870975473e-01
1.332568312447051095e-01,9.688994793702974118e-01,9.954790118743376270e-01,5.683981542853826507e-01,3.209694200658502750e-02
1.357711110795108700e-01,8.708593611849865801e-02,7.752720511331450126e-01,5.395802521560429943e-01,4.630433433143297250e-01
1.382853909143166304e-01,6.855613334123916713e-01,9.244642419555898494e-01,5.610350484063365561e-01,1.707133265479871820e-01
1.407996707491223909e-01,4.470236337979991426e-01,8.648348294792096436e-01,5.536634676222744744e-01,2.872645364894280684e-01
1.433139505839281513e-01,1.618333027981362082e-01,7.936165846853600048e-01,5.443147758469943920e-01,4.269966386929114344e-01
1.458282304187339118e-01,9.382748968401660727e-01,9.869806480927634240e-01,5.734524860613470221e-01,5.020804776136497671e-02
1.483425102535396722e-01,2.823371671138721895e-01,8.234180105974246988e-01,5.502560472128651403e-01,3.686069002942755080e-01
1.508567900883454049e-01,4.298131844564345161e-01,8.600166873565949777e-01,5.566401016818662839e-01,2.971448408956644527e-01
1.533710699231511654e-01,6.279039199415941130e-01,9.091826555094841833e-01,5.651554222356345303e-01,2.016344376678944339e-01
1.558853497579569258e-01,7.942155255192406837e-01,9.504012548987051945e-01,5.726758909811195952e-01,1.220952265261983638e-01
1.583996295927626863e-01,9.037561915617940977e-01,9.774656450226909543e-01,5.781491207469522386e-01,7.026159676557532097e-02
1.609139094275684467e-01,6.789858958023198277e-01,9.213971312511536338e-01,5.702717567093192885e-01,1.786306632748403123e-01
1.634281892623742072e-01,7.846470132526892627e-01,9.474813925655543034e-01,5.756500541396794013e-01,1.285855303899184066e-01
1.659424690971799676e-01,9.631745728670314532e-01,9.916402948844174059e-01,5.841905678731681428e-01,4.419352885497010441e-02
1.684567489319857281e-01,1.456793857958818272e-01,7.884627047779446674e-01,5.509049456151432489e-01,4.374589022482829881e-01
1.709710287667914885e-01,1.311962109115105135e-01,7.847456842054132409e-01,5.509999819764209716e-01,4.447662034601982395e-01
1.734853086015972212e-01,1.438003485172939348e-02,7.556444571641521835e-01,5.466288211828745913e-01,5.018082453784009633e-01
1.759995884364029817e-01,9.856019184419100299e-01,9.963549054379555736e-01,5.900807038529043425e-01,3.687961295077015617e-02
1.785138682712087421e-01,3.881167876814244910e-01,8.480485937335120461e-01,5.646046407119902355e-01,3.217407467236380603e-01
1.810281481060145026e-01,9.405259567654722375e-01,9.847413611055042537e-01,5.905126208255129239e-01,5.980879120192989645e-02
1.835424279408202630e-01,9.416822699894347171e-01,9.848048242343178105e-01,5.917745343779242662e-01,6.011352336427933790e-02
1.860567077756260235e-01,2.545864688251788799e-01,8.145212238606980293e-01,5.609795185605707113e-01,3.870461059912745916e-01
1.885709876104317839e-01,8.265294211065780938e-02,7.718395576781408307e-01,5.536451297837163832e-01,4.701789009263241947e-01
1.910852674452375166e-01,4.958242762028774453e-01,8.738727166794862944e-01,5.740776419213797777e-01,2.726801804914459337e-01
1.935995472800432771e-01,2.920499899330265547e-01,8.233300407874957205e-01,5.651361872356558402e-01,3.702306726813362481e-01
1.961138271148490375e-01,1.292258621513515116e-01,7.829505406273787882e-01,5.579503557233771449e-01,4.486142067627728047e-01
1.986281069496547980e-01,5.386411014716867562e-01,8.838934969455205515e-01,5.789940279751381036e-01,2.540657290105718946e-01
2.011423867844605584e-01,5.032004695177972886e-01,8.749542005023468461e-01,5.781664512481407003e-01,2.713594111918607443e-01
2.036566666192663189e-01,1.925953361481552439e-01,7.981539254300586972e-01,5.632813277658246243e-01,4.192531928315189615e-01
2.061709464540720793e-01,3.056187245554158882e-01,8.258620824728211129e-01,5.698470673335839232e-01,3.658418152495326869e-01
2.086852262888778398e-01,4.165960686092333720e-01,8.530347877946706792e-01,5.764457242647390567e-01,3.138179922762723839e-01
2.111995061236836002e-01,1.541259520420233953e-01,7.882137932137104341e-01,5.634690307703058565e-01,4.386560630144778483e-01
2.137137859584893329e-01,4.162001131609796012e-01,8.525609898715004187e-01,5.781795856692936164e-01,3.150432944018895509e-01
2.162280657932950934e-01,6.830627913085013381e-01,9.180134869291547428e-01,5.934726299487644852e-01,1.911570606692119256e-01
2.187423456281008538e-01,5.424427365843500493e-01,8.832123349672491575e-01,5.868301287623401974e-01,2.571437745599506330e-01
2.212566254629066143e-01,2.842923425359191181e-01,8.195691563271918501e-01,5.735187765889054878e-01,3.785583511211901842e-01
2.237709052977123747e-01,4.319299527120062376e-01,8.556448256521644868e-01,5.825617484643231814e-01,3.098470657220745439e-01
2.262851851325181352e-01,9.983602068916609673e-02,7.739371976552720245e-01,5.646851230447277326e-01,4.665033656724490996e-01
2.287994649673238956e-01,2.298019622393538408e-01,8.056586778601706467e-01,5.727863633063351445e-01,4.055041633615051877e-01
2.313137448021296283e-01,2.723277109798502571e-01,8.159057576804148448e-01,5.759998619554302923e-01,3.859836316331347605e-01
2.338280246369353887e-01,2.558649407492156191e-01,8.116866323853398901e-01,5.758237992186701071e-01,3.941460048540720296e-01
2.363423044717411492e-01,5.921754391852827037e-01,8.938460040068720858e-01,5.964256826676697099e-01,2.389449150221470974e-01
2.388565843065469096e-01,6.821278937621805261e-01,9.156197767409840482e-01,6.027646831051657328e-01,1.986576165302103847e-01
2.413708641413526701e-01,1.839246271992399928e-01,7.935318306595364746e-01,5.738138618187814677e-01,4.291112545513027232e-01
2.438851439761584305e-01,7.997648556156577992e-01,9.438602251535272991e-01,6.119866161007401217e-01,1.472550805935292084e-01
2.463994238109641910e-01,2.880030922155731865e-01,8.185898012302917914e-01,5.816618952701121392e-01,3.815344634602673701e-01
2.489137036457699514e-01,7.678675279099435036e-01,9.355182610604116933e-01,6.122191955248393880e-01,1.634699420692738436e-01
2.514279834805757119e-01,1.911534776366226596e-01,7.945631333212849201e-01,5.771766423344639740e-01,4.274247735135810466e-01
2.539422633153814446e-01,7.052975792486203543e-01,9.197081671766992317e-01,6.104304657901398201e-01,1.933409293893180447e-01
2.564565431501872328e-01,2.725357958110192214e-01,8.140095438643660808e-01,5.838355057962972827e-01,3.906797522030593384e-01
2.589708229849929655e-01,1.006609205719596334e-01,7.719610042773783487e-01,5.735323759207656691e-01,4.707528498021598118e-01
2.614851028197987537e-01,6.118228991739207423e-01,8.961408307743975454e-01,6.074795209630000636e-01,2.377811890055474553e-01
2.639993826546044864e-01,1.776438323554776488e-01,7.903166545917131858e-01,5.799379537987719990e-01,4.358689190253386969e-01
2.665136624894102191e-01,4.736704722901105558e-01,8.620427511700845535e-01,6.002891959136484878e-01,3.013677009966977960e-01
2.690279423242160073e-01,5.468059261542980165e-01,8.795522105698891924e-01,6.060841736607025521e-01,2.692695775919152767e-01
2.715422221590217400e-01,7.021969211504988095e-01,9.169915491636214666e-01,6.175229930104596532e-01,2.011544315737921751e-01
2.740565019938275282e-01,5.650734492614103432e-01,8.834554179196487667e-01,6.092169781093011993e-01,2.627057687462756586e-01
2.765707818286332609e-01,7.160691555860947410e-01,9.197687258738982408e-01,6.205528098450708852e-01,1.969844769008234353e-01
2.790850616634390491e-01,9.877937781103962589e-01,9.852561405919294524e-01,6.404460461875788324e-01,8.072350472110365049e-02
2.815993414982447818e-01,1.178435982591786030e-01,7.744417112637862477e-01,5.807835552836646542e-01,4.664109312377500149e-01
2.841136213330505145e-01,7.872898666562533343e-01,9.360839949794821369e-01,6.287133776090446657e-01,1.691174538730380594e-01
2.866279011678563027e-01,4.516724518366271174e-02,7.564878389386614499e-01,5.769697188101879926e-01,5.005908316544506187e-01
2.891421810026620354e-01,5.683483862837942491e-01,8.825925522020040548e-01,6.151664092588418065e-01,2.662261276314998315e-01
2.916564608374678236e-01,5.429903954366682717e-01,8.761913450897952371e-01,6.142823761615546774e-01,2.781712656414735418e-01
2.941707406722735563e-01,1.836440447992801830e-02,7.494585196022179874e-01,5.769166123218175679e-01,5.140151380010159476e-01
2.966850205070793445e-01,8.236925535079463456e-01,9.432302565660551918e-01,6.368166766476421881e-01,1.591959219737686670e-01
2.991993003418850772e-01,2.492515082386718983e-01,8.046463176179694532e-01,5.952869279714467776e-01,4.102586769834494218e-01
3.017135801766908099e-01,3.248879046917480529e-01,8.226004710315242274e-01,6.017023141347243032e-01,3.771611623254180201e-01
3.042278600114965981e-01,5.361710571391345992e-01,8.731177935523040112e-01,6.184399787780734403e-01,2.853409338322273059e-01
3.067421398463023308e-01,1.988174948596518055e-01,7.918288764398457857e-01,5.937187296625181521e-01,4.344358469742136131e-01
3.092564196811081190e-01,1.639579045240715793e-01,7.832357156965913392e-01,5.917711169754966694e-01,4.505451774784205998e-01
3.117706995159138517e-01,1.101806031633699584e-01,7.701195090848124147e-01,5.883197457513023032e-01,4.751513929344887699e-01
3.142849793507196399e-01,1.032904632305584602e-01,7.682525668417464759e-01,5.884526945908284956e-01,4.787007507692579988e-01
3.167992591855253726e-01,4.650786961850408296e-01,8.546172488420012980e-01,6.174964105209902465e-01,3.201685981176080054e-01
3.193135390203311608e-01,6.190007380365390999e-01,8.911324532777744611e-01,6.305444007353606661e-01,2.554442445689506513e-01
3.218278188551368935e-01,6.115782241894136551e-01,8.890358413084629152e-01,6.309265832602660717e-01,2.595583429274107012e-01
3.243420986899426262e-01,6.293826426082504977e-01,8.929618725243061439e-01,6.333233428756988026e-01,2.530787381490495203e-01
3.268563785247484144e-01,3.159803111922694918e-01,8.178805594309830340e-01,6.089646933205754564e-01,3.875429815910847453e-01
3.293706583595541471e-01,6.506834312003627330e-02,7.578168156286618773e-01,5.893189567008900731e-01,4.984812641879557971e-01
3.318849381943599353e-01,9.094781600212376027e-01,9.586559863374002344e-01,6.592341372083301287e-01,1.419462206188704390e-01
3.343992180291656680e-01,1.586363273824664133e-01,7.796365690012337923e-01,5.983275511515426803e-01,4.580186716608695696e-01
3.369134978639714562e-01,1.390692937735721335e-01,7.747438249003174571e-01,5.973920006902325719e-01,4.671357295994840175e-01
3.394277776987771889e-01,2.086731754339450351e-01,7.910338160109057215e-01,6.039081106513471964e-01,4.372543255922642369e-01
3.419420575335829771e-01,7.380874123034359968e-01,9.163908484626508422e-01,6.493292466052285050e-01,2.160909115743049891e-01
3.444563373683887098e-01,9.779859270218679290e-01,9.728893746509025275e-01,6.707640741256288841e-01,1.223807251486845049e-01
3.469706172031944424e-01,5.270309435883895055e-02,7.533205853209072878e-01,5.927168607635443509e-01,5.070691134401955624e-01
3.494848970380002307e-01,9.934966637524140776e-01,9.757073459551528494e-01,6.744577706271613904e-01,1.195663851512935166e-01
3.519991768728059633e-01,7.783589156712020785e-01,9.244134392908950337e-01,6.569667915654643364e-01,2.049789516786521271e-01
3.545134567076117516e-01,6.544615712037443744e-01,8.947606499558494741e-01,6.471941968070411555e-01,2.556100839076127507e-01
3.570277365424174842e-01,6.359508493707877186e-01,8.900276126052332204e-01,6.465476480643225221e-01,2.641641832303374127e-01
3.595420163772232724e-01,4.028145007644998166e-01,8.347034381393362290e-01,6.268638072282626261e-01,3.602983978868556370e-01
3.620562962120290051e-01,3.668791542201008116e-01,8.259260950083604502e-01,6.244903860415884633e-01,3.760251551525726765e-01
3.645705760468347378e-01,1.154873571051480766e-02,7.420103588212890733e-01,5.933991449235846982e-01,5.282184264329289336e-01
3.670848558816405260e-01,9.791116878683001623e-01,9.692258116757983544e-01,6.814351645888676590e-01,1.364753721571477785e-01
3.695991357164462587e-01,7.094842958083246165e-01,9.054545727626900353e-01,6.580795193746276084e-01,2.409205427158401525e-01
3.721134155512520469e-01,2.666455155089801909e-01,8.011666261744341266e-01,6.185471534304451957e-01,4.207468305192733071e-01
3.746276953860577796e-01,4.899064704850524254e-01,8.532020406418420189e-01,6.398653850823978750e-01,3.300409138616974825e-01
3.771419752208635678e-01,2.486423718530808569e-01,7.963637679953988746e-01,6.183714701566083161e-01,4.296235724174216064e-01
3.796562550556693005e-01,3.287924691466027616e-01,8.148197475184023597e-01,6.265859102249863311e-01,3.971858316316687620e-01
3.821705348904750332e-01,2.869225132254213384e-01,8.047225550044730946e-01,6.234356824660317598e-01,4.151512886170924399e-01
3.846848147252808214e-01,7.671762094213047112e-02,7.553466838280978868e-01,6.043293860191066846e-01,5.038375809232478186e-01
3.871990945600865541e-01,5.997188102567798662e-01,8.770559131514008566e-01,6.546870602436708486e-01,2.918939238495617539e-01
3.897133743948923423e-01,2.886666079956540787e-01,8.042079060209094132e-01,6.258686543771520006e-01,4.166275777361052590e-01
3.922276542296980750e-01,3.486574651081967846e-01,8.178579618627253023e-01,6.323975363569468433e-01,3.930536321466295280e-01
3.947419340645038632e-01,1.057212441599248848e-01,7.610524000037746095e-01,6.096623517772311596e-01,4.936871944685859992e-01
3.972562138993095959e-01,8.955706127848546139e-01,9.442136188276165631e-01,6.872538503387505271e-01,1.867880320409090744e-01
3.997704937341153841e-01,6.584334838909375875e-01,8.887340700821088069e-01,6.651207908862476481e-01,2.754144179317639662e-01
4.022847735689211168e-01,3.152467889660029443e-01,8.087927093650018051e-01,6.322553581646158660e-01,4.096804249945354415e-01
4.047990534037268495e-01,5.933653480815136855e-02,7.492236040770478001e-01,6.076441154080483020e-01,5.152778675049505264e-01
4.073133332385326377e-01,3.156417286659416455e-01,8.082275515119982101e-01,6.338266268094786549e-01,4.111053500562589780e-01
4.098276130733383704e-01,5.283488556873360276e-01,8.570301469320177334e-01,6.559321526965847804e-01,3.292287984865648887e-01
4.123418929081441586e-01,2.166983982038784007e-01,7.847330051027906483e-01,6.253713761368735469e-01,4.522726314479292298e-01
4.148561727429498913e-01,7.333382794983800412e-01,9.035010192122345796e-01,6.785103343456031499e-01,2.557510793889600231e-01
4.173704525777556795e-01,6.730156220180140147e-01,8.891690712669643171e-01,6.733576177964102349e-01,2.789623487906318644e-01
4.198847324125614122e-01,7.633590890645459703e-01,9.095146375098841496e-01,6.835992885617619974e-01,2.478706868353524329e-01
4.223990122473672004e-01,6.835589304241915798e-01,8.907267784776072839e-01,6.763813854464928443e-01,2.777939624515279315e-01
4.249132920821729331e-01,9.068135247210571404e-01,9.415146594633632127e-01,7.005276044053040385e-01,2.012479496686520597e-01
4.274275719169786658e-01,9.582013427861850730e-01,9.527928957187767889e-01,7.069910980661703315e-01,1.857443883569251664e-01
4.299418517517844540e-01,1.453125344406597415e-02,7.362448932981486838e-01,6.090779558140089200e-01,5.389722563546957002e-01
4.324561315865901867e-01,1.871541618445816402e-01,7.754486266465679956e-01,6.278786273291215858e-01,4.695672698207541407e-01
4.349704114213959749e-01,3.920826714734244045e-01,8.219375240015298623e-01,6.503046710958133581e-01,3.909297553189747254e-01
4.374846912562017076e-01,3.764779487875049430e-02,7.407077645206270322e-01,6.132940813872773678e-01,5.309935488412621529e-01
4.399989710910074958e-01,8.710729205609930581e-01,9.303330492784854799e-01,7.032739990672182140e-01,2.235241949264998862e-01
4.425132509258132285e-01,9.532118204572098685e-02,7.532733972335782235e-01,6.207023713705970280e-01,5.087528911215756233e-01
4.450275307606189612e-01,8.355195758891565197e-03,7.332063952906243687e-01,6.119026056561248650e-01,5.444866944260101649e-01
4.475418105954247494e-01,3.959367543219273200e-01,8.209289498449809930e-01,6.547118644824663214e-01,3.942266979795095438e-01
4.500560904302304821e-01,8.580855601573704750e-01,9.253467108546131747e-01,7.061303317454945550e-01,2.346146291011412255e-01
4.525703702650362703e-01,8.061313979451572020e-01,9.130659776755839507e-01,7.014690151840616839e-01,2.532712923390153525e-01
4.550846500998420030e-01,5.909374514190715022e-01,8.638839182764198599e-01,6.786808546989542279e-01,3.274769313462909115e-01
4.575989299346477912e-01,8.366748283999799751e-01,9.189609591617768913e-01,7.069219743697724434e-01,2.466414269246644253e-01
4.601132097694535239e-01,6.266337721008634620e-01,8.710483550764647198e-01,6.844803207782044208e-01,3.177753947088083342e-01
4.626274896042592566e-01,9.277737228322564533e-01,9.384589491886355939e-01,7.192441915364027327e-01,2.214422404574538095e-01
4.651417694390650448e-01,4.249371194348788294e-01,8.247281811168803989e-01,6.635442722003382920e-01,3.906155291909389482e-01
4.676560492738707775e-01,7.074022361200288378e-01,8.878222748294207767e-01,6.964128024815601226e-01,2.949753372067887569e-01
4.701703291086765657e-01,9.177420528620710005e-01,9.345590546235005291e-01,7.213717794357360491e-01,2.301455158658802513e-01
4.726846089434822984e-01,8.134750239629795487e-02,7.464598717712825904e-01,6.265719080661439344e-01,5.213946857637928867e-01
4.751988887782880866e-01,2.531658675826323757e-01,7.846248021603734468e-01,6.469751807277002165e-01,4.568184146225734432e-01
4.777131686130938193e-01,1.828444128413670711e-01,7.685329244439912388e-01,6.395400902598392667e-01,4.838393632656053378e-01
4.802274484478996075e-01,3.514920866318724246e-02,7.351979677237276967e-01,6.230245522651944867e-01,5.411540112636338273e-01
4.827417282827053402e-01,9.466947878423602747e-01,9.382314052552407357e-01,7.301530522284058744e-01,2.311252852877793973e-01
4.852560081175110729e-01,3.208069835759966293e-01,7.982259740150950966e-01,6.577360788235857569e-01,4.356223954150572064e-01
4.877702879523168611e-01,2.451686539575764420e-02,7.319166239826130349e-01,6.235117081515079152e-01,5.469572518349753443e-01
4.902845677871225938e-01,4.876017711571645763e-01,8.345000154550993310e-01,6.789905483251472695e-01,3.797857852116675592e-01
4.927988476219283820e-01,6.582488674069695289e-01,8.719185822947661535e-01,7.001494069116716013e-01,3.254405553648421212e-01
4.953131274567341147e-01,7.094201777296309519e-01,8.827589721470890938e-01,7.071984391486692001e-01,3.109734896199078946e-01
4.978274072915399029e-01,7.409389801342479709e-01,8.892174629171513134e-01,7.119402190117049001e-01,3.029204845289346637e-01
5.003416871263456356e-01,6.139788117280325919e-01,8.606343086631111916e-01,6.975725722522649885e-01,3.436608980710226247e-01
5.028559669611514238e-01,8.932748239786350020e-01,9.217754577975371122e-01,7.323611021131796184e-01,2.619404032634209956e-01
5.053702467959571010e-01,2.370999846861618632e-01,7.765972611005723669e-01,6.534217693692169204e-01,4.724187317142976017e-01
5.078845266307628892e-01,9.841626580631140930e-01,9.406147427767710401e-01,7.455895007370884064e-01,2.410677237375845883e-01
5.103988064655686774e-01,4.022166210458128499e-01,8.121191687955879868e-01,6.751023270830341927e-01,4.172802155756147879e-01
5.129130863003744656e-01,4.652005522903745471e-01,8.255053428921991232e-01,6.836592542769743819e-01,3.976385269575766768e-01
5.154273661351801428e-01,4.770377381064978828e-02,7.335631207055354208e-01,6.326510406977763346e-01,5.443995908890847391e-01
5.179416459699859310e-01,1.360686669323814268e-01,7.525707462414517046e-01,6.442440749555147228e-01,5.125106878197035476e-01
5.204559258047917192e-01,6.609310727722250700e-01,8.668969386679212796e-01,7.105882485067809284e-01,3.408526102802436064e-01
5.229702056395975074e-01,6.085891247225376777e-01,8.549521855660270342e-01,7.049178300598211155e-01,3.579190656055360464e-01
5.254844854744031846e-01,1.801014002823317361e-01,7.610876682468699084e-01,6.516780591388210420e-01,4.989626948521435623e-01
5.279987653092089728e-01,8.257127251615165031e-02,7.394939123430706029e-01,6.399521046620979536e-01,5.346260904544631876e-01
5.305130451440147610e-01,6.022944756680460865e-02,7.342941510492644319e-01,6.376978164792206361e-01,5.434101940619939786e-01
5.330273249788204382e-01,5.906527630349074354e-01,8.490076884281660963e-01,7.061437798362976137e-01,3.688932167642900439e-01
5.355416048136262264e-01,6.736147005244985664e-01,8.664630129278946269e-01,7.176710497744495099e-01,3.463469687741506098e-01
5.380558846484320146e-01,5.308444445829387792e-01,8.350446801698293564e-01,7.001593870069341419e-01,3.894158785612435447e-01
5.405701644832378028e-01,7.891107034052498026e-01,8.903162638249230154e-01,7.344578332257087894e-01,3.180643563930057316e-01
5.430844443180434800e-01,5.081916971477201672e-01,8.291621237678475920e-01,6.988747388631365576e-01,3.987851434502671655e-01
5.455987241528492682e-01,3.498052859909456802e-01,7.945691293299793623e-01,6.789965714937423735e-01,4.489709455355286871e-01
5.481130039876550564e-01,2.103891824176309655e-01,7.641561505624092643e-01,6.614348672679740693e-01,4.956524423193323092e-01
5.506272838224607336e-01,4.918539217744040681e-01,8.241648443432240123e-01,6.991705963792381739e-01,4.074471655123496627e-01
5.531415636572665218e-01,8.449452407192409309e-02,7.363751937854516871e-01,6.460880544064697695e-01,5.404838445857894635e-01
5.556558434920723100e-01,3.252383052738556657e-01,7.875226806867328122e-01,6.786485668925185122e-01,4.608185062196135107e-01
5.581701233268780982e-01,1.548317044196508285e-01,7.506757896894251658e-01,6.566358521268240711e-01,5.175986890827608544e-01
5.606844031616837754e-01,2.099411661196531886e-01,7.620415883081889108e-01,6.646350097614285302e-01,4.999428188822319652e-01
5.631986829964895636e-01,5.832595375258698978e-01,8.411315338552860510e-01,7.154698439906620466e-01,3.879782198283983075e-01
5.657129628312953518e-01,9.959189607258489563e-01,9.283313190823145877e-01,7.720127688909708130e-01,2.887584796227974926e-01
5.682272426661010289e-01,5.941892032131782519e-01,8.423761689823453525e-01,7.186442342891363744e-01,3.878810926041866836e-01
5.707415225009068172e-01,1.292508230305436656e-01,7.432968164609210504e-01,6.562470507760151950e-01,5.299671851912747256e-01
5.732558023357126054e-01,5.272366400199831604e-01,8.271184048477089323e-01,7.112003560417907710e-01,4.089794868177155096e-01
5.757700821705183936e-01,5.080464840123397746e-02,7.259492210766940179e-01,6.466945038005682544e-01,5.580874335758773119e-01
5.782843620053240707e-01,7.001963262933109666e-01,8.625415452978162367e-01,7.366276139061306294e-01,3.667027284803300313e-01
5.807986418401298589e-01,2.925448762469082253e-01,7.761199532858640282e-01,6.812081916532097825e-01,4.808252300549576419e-01
5.833129216749356472e-01,2.597971230349466198e-01,7.687859781105434998e-01,6.773505533073247431e-01,4.918686532649587106e-01
